4046,7
4047,10
4048,10
4049,8
4050,8
4051,1
4052,8
4053,4
4054,3
4055,10
4056,8
4057,10
4058,10
4059,8
4060,5
4061,8
4062,8
4063,8
4064,3
4065,5
4066,1
4067,10
4068,1
4069,10
4070,10
4071,10
4072,8
4073,10
4074,10
4075,8
4076,10
4077,8
4078,8
4079,8
4080,7
4081,3
4082,7
4083,10
4084,9
4085,10
4086,8
4087,8
4088,7
4089,10
4090,10
4091,7
4092,10
4093,8
4094,10
4095,8
4096,10
4097,8
4098,3
4099,1
4100,7
4101,10
4102,4
4103,8
4104,8
4105,10
4106,10
4107,8
4108,3
4109,3
4110,10
4111,10
4112,10
4113,7
4114,0
4115,8
4116,8
4117,8
4118,10
4119,8
4120,10
4121,8
4122,8
4123,8
4124,8
4125,7
4126,10
4127,8
4128,0
4129,10
4130,10
4131,8
4132,3
4133,8
4134,1
4135,8
4136,8
4137,7
4138,10
4139,4
4140,8
4141,8
4142,10
4143,1
4144,2
4145,8
4146,8
4147,10
4148,1
4149,8
4150,10
4151,10
4152,10
4153,8
4154,10
4155,10
4156,10
4157,8
4158,10
4159,3
4160,10
4161,5
4162,10
4163,10
4164,8
4165,8
4166,8
4167,10
4168,8
4169,8
4170,10
4171,10
4172,10
4173,8
4174,10
4175,2
4176,1
4177,2
4178,8
4179,8
4180,10
4181,10
4182,5
4183,10
4184,3
4185,8
4186,8
4187,10
4188,3
4189,8
4190,3
4191,3
4192,8
4193,0
4194,8
4195,3
4196,8
4197,10
4198,10
4199,10
4200,7
4201,8
4202,8
4203,2
4204,7
4205,7
4206,10
4207,10
4208,8
4209,10
4210,8
4211,1
4212,8
4213,10
4214,10
4215,7
4216,3
4217,9
4218,10
4219,10
4220,10
4221,0
4222,8
4223,9
4224,2
4225,10
4226,10
4227,3
4228,8
4229,3
4230,6
4231,7
4232,1
4233,10
4234,10
4235,10
4236,10
4237,10
4238,7
4239,1
4240,8
4241,10
4242,4
4243,10
4244,10
4245,2
4246,10
4247,3
4248,2
4249,8
4250,0
4251,5
4252,10
4253,3
4254,8
4255,2
4256,8
4257,3
4258,2
4259,8
4260,8
4261,10
4262,8
4263,6
4264,8
4265,8
4266,10
4267,8
4268,8
4269,8
4270,8
4271,10
4272,1
4273,8
4274,5
4275,10
4276,10
4277,3
4278,8
4279,2
4280,10
4281,8
4282,10
4283,8
4284,8
4285,3
4286,10
4287,8
4288,8
4289,8
4290,7
4291,8
4292,8
4293,7
4294,10
4295,10
4296,8
4297,8
4298,10
4299,8
4300,3
4301,10
4302,7
4303,7
4304,8
4305,8
4306,8
4307,10
4308,8
4309,8
4310,10
4311,8
4312,7
4313,10
4314,7
4315,2
4316,5
4317,10
4318,8
4319,10
4320,10
4321,8
4322,10
4323,10
4324,8
4325,8
4326,8
4327,8
4328,8
4329,8
4330,8
4331,10
4332,8
4333,7
4334,8
4335,3
4336,10
4337,7
